timestamp,http_method,endpoint,query_params_count,user_agent,authorization_present,ip_hash,content_length_bytes,num_fields,avg_field_length,failed_auth_attempts_last_10min,suspicious_patterns_detected,statusCode,duration_ms,responseSize,label_attack
2025-08-20T19:04:22.437Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,10.91,62,1
2025-08-20T19:04:22.461Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,11.25,62,1
2025-08-20T19:04:22.485Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,10.3,62,1
2025-08-20T19:04:22.506Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,38.09,44,1
2025-08-20T19:04:22.554Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,133.35,245,1
2025-08-20T19:04:22.695Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",500,17.64,46,1
2025-08-20T19:04:22.721Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,16.98,14360,0
2025-08-20T19:04:22.753Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,403,62.41,44,1
2025-08-20T19:04:22.829Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,142.86,245,1
2025-08-20T19:04:22.983Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",500,54.27,46,1
2025-08-20T19:04:23.046Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,13.33,14360,0
2025-08-20T19:04:23.066Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,403,16.29,44,1
2025-08-20T19:04:23.098Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,160.77,245,1
2025-08-20T19:04:23.265Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",500,15.73,46,1
2025-08-20T19:04:23.288Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,16.85,14360,0
2025-08-20T19:04:23.322Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,12.98,62,1
2025-08-20T19:04:23.391Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,25.89,62,1
2025-08-20T19:04:23.429Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,3.19,62,1
2025-08-20T19:04:23.438Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,6.1,62,1
2025-08-20T19:04:23.470Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,9.83,62,1
2025-08-20T19:04:23.486Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,7.37,62,1
2025-08-20T19:04:23.502Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,7,suspicious_quotes_or_escape,429,7.54,62,1
2025-08-20T19:04:23.524Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,7,suspicious_quotes_or_escape,429,7.32,62,1
2025-08-20T19:04:23.545Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,33.95,44,1
2025-08-20T19:04:23.589Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,146.46,245,1
2025-08-20T19:04:23.743Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",500,18.08,46,1
2025-08-20T19:04:23.769Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,23.97,14360,0
2025-08-20T19:04:23.810Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,184.75,58,1
2025-08-20T19:04:24.003Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,151.18,245,1
2025-08-20T19:04:24.162Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",201,16.2,207,0
2025-08-20T19:04:24.189Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,30.69,14535,0
2025-08-20T19:04:24.238Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,156.7,58,1
2025-08-20T19:04:24.403Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,135.21,245,1
2025-08-20T19:04:24.547Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,14.4,207,0
2025-08-20T19:04:24.569Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,17.28,14710,0
2025-08-20T19:04:24.602Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,158.05,58,1
2025-08-20T19:04:24.766Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,133.33,245,1
2025-08-20T19:04:24.907Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",201,69.79,207,0
2025-08-20T19:04:24.981Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,16.68,14885,0
2025-08-20T19:04:25.006Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,170.86,58,1
2025-08-20T19:04:25.187Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,167.24,245,1
2025-08-20T19:04:25.365Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",201,31.42,207,0
2025-08-20T19:04:25.417Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,17.33,15060,0
2025-08-20T19:04:25.455Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,136.8,58,1
2025-08-20T19:04:25.601Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,141.69,245,1
2025-08-20T19:04:25.750Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,16.29,207,0
2025-08-20T19:04:25.776Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,22.82,15235,0
2025-08-20T19:04:25.809Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,184.7,58,1
2025-08-20T19:04:26.012Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,172.87,245,1
2025-08-20T19:04:26.197Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",201,41.82,207,0
2025-08-20T19:04:26.257Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,32.6,15410,0
2025-08-20T19:04:26.308Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,176.06,58,1
2025-08-20T19:04:26.492Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,180.86,245,1
2025-08-20T19:04:26.682Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",201,22.29,207,0
2025-08-20T19:04:26.714Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,25.25,15585,0
2025-08-20T19:04:26.751Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,188.55,58,1
2025-08-20T19:04:26.949Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,158.55,245,1
2025-08-20T19:04:27.119Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,77.83,207,0
2025-08-20T19:04:27.210Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,27.3,15760,0
2025-08-20T19:04:27.256Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,171.77,58,1
2025-08-20T19:04:27.440Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,175.77,245,1
2025-08-20T19:04:27.633Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",201,86.07,207,0
2025-08-20T19:04:27.726Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,46.97,15935,0
2025-08-20T19:04:27.790Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,185.88,58,1
2025-08-20T19:04:27.984Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,168.92,245,1
2025-08-20T19:04:28.164Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,47.57,207,0
2025-08-20T19:04:28.223Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,34.68,16110,0
2025-08-20T19:04:28.277Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,188.03,58,1
2025-08-20T19:04:28.483Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,170.92,247,1
2025-08-20T19:04:28.666Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",201,44.39,207,0
2025-08-20T19:04:28.720Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,13.56,16285,0
2025-08-20T19:04:28.751Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,160.04,58,1
2025-08-20T19:04:28.919Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,147.14,247,1
2025-08-20T19:04:29.074Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",201,16.84,207,0
2025-08-20T19:04:29.106Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,18.4,16460,0
2025-08-20T19:04:29.188Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,129.84,58,1
2025-08-20T19:04:29.327Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,154.38,247,1
2025-08-20T19:04:29.488Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,24.3,207,0
2025-08-20T19:04:29.523Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,21.64,16635,0
2025-08-20T19:04:29.564Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,175.63,58,1
2025-08-20T19:04:29.746Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,140.7,247,1
2025-08-20T19:04:29.895Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",201,20.26,207,0
2025-08-20T19:04:29.954Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,16.45,16810,0
2025-08-20T19:04:29.985Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,153.41,58,1
2025-08-20T19:04:30.150Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,155.92,247,1
2025-08-20T19:04:30.314Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",201,17.65,207,0
2025-08-20T19:04:30.346Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,20.32,16985,0
2025-08-20T19:04:30.378Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,174.46,58,1
2025-08-20T19:04:30.560Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,154.28,247,1
2025-08-20T19:04:30.721Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,17.23,207,0
2025-08-20T19:04:30.749Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,32.02,17160,0
2025-08-20T19:05:00.942Z,GET,/api/v1/3803352542154252694,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,0,0,0.0,0,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",404,11.06,63,1
2025-08-20T19:05:00.978Z,GET,/api/v1/auth/7333449377685657536,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,0,0,0.0,0,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",404,6.4,68,1
2025-08-20T19:05:01.017Z,GET,/api/v1/book/2779647191689765554,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,0,0,0.0,1,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",401,18.41,38,1
2025-08-20T19:05:01.049Z,GET,/api/v1/roles/1740300325618058312,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,0,0,0.0,1,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",401,22.64,38,1
2025-08-20T19:05:01.102Z,GET,/api/v1/user/5116916603547506596,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,0,0,0.0,1,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",401,13.46,38,1
2025-08-20T19:05:01.204Z,DELETE,/api/v1/book/http%3A%2F%2Fwww.google.com%2F,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,0,0,0.0,1,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",401,48.61,38,1
2025-08-20T19:05:01.239Z,PATCH,/api/v1/book/http%3A%2F%2Fwww.google.com%2F,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,2,0,0.0,1,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",401,37.17,38,1
2025-08-20T19:05:01.244Z,DELETE,/api/v1/roles/http%3A%2F%2Fwww.google.com%2F,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,0,0,0.0,1,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",401,52.15,38,1
2025-08-20T19:05:01.255Z,PATCH,/api/v1/roles/http%3A%2F%2Fwww.google.com%2F,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,3e48ef9d22e096da6838540fb846999890462c8a32730a4f7a5eaee6945315f7,2,0,0.0,1,"sql_injection,cmd_injection_symbol,suspicious_quotes_or_escape",401,42.75,38,1
